I,Qc,Qd,Qdlin,T,Tdlin,V,dQdV,t,cycle
-3.999921182,1.0759495,1.0387517,1.059254793,34.762405,35.03095283,2.5272923,-0.106307904,48.55508333,88
-4.000117545,1.0759495,1.0405301,1.059312337,34.762405,35.03392361,2.5172729,-0.106307904,48.56721,88
-3.999885182,1.0759495,1.0414277,1.059372835,34.823463,35.03558249,2.5072069,-0.106307904,48.57870333,88
-3.999919909,1.0759495,1.0414277,1.059433443,34.823463,35.03618729,2.4969587,-0.106307904,48.59015833,88
-4.000210364,1.0759495,1.0430468,1.059491279,34.823463,35.03600647,2.4868793,-0.106307904,48.60089,88
-3.999768182,1.0759495,1.0437894,1.059543464,34.823463,35.03530848,2.4768667,-0.106307904,48.61125,88
-3.999660273,1.0759495,1.0437894,1.059587116,34.823463,35.03436177,2.4667988,-0.106307904,48.62104833,88
-3.999658091,1.0759495,1.0452068,1.059619357,34.823463,35.0334348,2.4567814,-0.106307904,48.63054333,88
-3.999658091,1.0759495,1.0452068,1.059637734,34.841263,35.03277223,2.4567814,-0.106307904,48.630545,88
-3.999901273,1.0759495,1.0452068,1.059643484,34.841263,35.03241428,2.4467363,-0.106307904,48.63968667,88
-4.000167,1.0759495,1.0465218,1.059639726,34.841263,35.03229704,2.4367018,-0.106307904,48.64844333,88
-3.999923364,1.0759495,1.0465218,1.05962959,34.841263,35.03235578,2.4265795,-0.106307904,48.656745,88
-4.000210364,1.0759495,1.0477334,1.059616208,34.841263,35.03252574,2.4165211,-0.106307904,48.66486833,88
-3.999777273,1.0759495,1.0477334,1.059602712,34.897427,35.0327422,2.406497,-0.106307904,48.67264167,88
-4.001202182,1.0759495,1.0488435,1.059592233,34.897427,35.0329404,2.396307,-0.106307904,48.680015,88
-4.000084636,1.0759495,1.0488435,1.059587158,34.897427,35.03307111,2.3861828,-0.106307904,48.687215,88
-4.000017,1.0759495,1.049867,1.059587361,34.897427,35.03313739,2.3758869,-0.106307904,48.69416167,88
-3.999902091,1.0759495,1.049867,1.059592186,34.897427,35.03315331,2.3658638,-0.105296704,48.70066833,88
-3.999421818,1.0759495,1.049867,1.059600978,34.897427,35.03313296,2.3558111,-0.099058661,48.70696167,88
-4.000360273,1.0759495,1.0512686,1.059613081,34.897427,35.0330904,2.3457355,-0.087593777,48.712955,88
-4.000212455,1.0759495,1.0512686,1.05962784,34.943333,35.03303973,2.3356953,-0.087593777,48.71855667,88
-3.999245364,1.0759495,1.0512686,1.059644599,34.943333,35.03299499,2.3254023,-0.087593777,48.724215,88
-3.999723545,1.0759495,1.0524641,1.059662824,34.943333,35.03296561,2.3153048,-0.087593777,48.72952167,88
-4.000028727,1.0759495,1.0524641,1.059682256,34.943333,35.03295044,2.3048773,-0.087593777,48.73472333,88
-3.999968455,1.0759495,1.0524641,1.059702676,34.943333,35.03294688,2.294775,-0.084859642,48.739635,88
-3.999494636,1.0759495,1.0535543,1.059723862,34.943333,35.03295235,2.2845554,-0.076911726,48.74436167,88
-3.999669727,1.0759495,1.0535543,1.059745595,34.943333,35.03296425,2.2741766,-0.069722439,48.74894833,88
-3.999808091,1.0759495,1.0535543,1.059767652,34.943333,35.03297998,2.2640028,-0.064148492,48.753265,88
-3.999994,1.0759495,1.0535543,1.059789815,34.943333,35.03299694,2.2538548,-0.066843511,48.75743833,88
-4.000085909,1.0759495,1.0548235,1.059811862,34.943333,35.03301254,2.2435341,-0.051057754,48.76132167,88
-4.000890455,1.0759495,1.0548235,1.059833573,34.943333,35.03302418,2.2330809,-0.022426725,48.76526833,88
-3.999783818,1.0759495,1.0548235,1.059854727,34.99818,35.03302927,2.2227926,0,48.768895,88
-4.000004455,1.0759495,1.0548235,,34.99818,,2.2124825,,48.77245833,88
-3.999538,1.0759495,1.0558326,,34.99818,,2.2023458,,48.77578,88
-3.999972818,1.0759495,1.0558326,,34.99818,,2.1921473,,48.77895,88
-4.000041273,1.0759495,1.0558326,,34.99818,,2.1820621,,48.78186833,88
-3.999917727,1.0759495,1.0558326,,34.99818,,2.1720295,,48.78475,88
-3.999737364,1.0759495,1.0558326,,34.99818,,2.1612158,,48.78781667,88
-4.000033909,1.0759495,1.0558326,,34.99818,,2.1507969,,48.79059,88
-4.000216818,1.0759495,1.0570654,,34.99818,,2.1400471,,48.79317833,88
-4.000108,1.0759495,1.0570654,,34.99818,,2.1294155,,48.79591167,88
-4.000157455,1.0759495,1.0570654,,34.99818,,2.1191931,,48.79821667,88
-4.000005727,1.0759495,1.0570654,,34.99818,,2.1091108,,48.80043167,88
-4.000469091,1.0759495,1.0570654,,34.99818,,2.0984306,,48.80280333,88
-3.999886091,1.0759495,1.0570654,,34.99818,,2.08811,,48.80497833,88
-3.999912545,1.0759495,1.0570654,,34.99818,,2.0775518,,48.80707167,88
-4.000163091,1.0759495,1.0582163,,34.99818,,2.0667257,,48.80917667,88
-3.999649818,1.0759495,1.0582163,,34.99818,,2.0564899,,48.81115167,88
-4.000094182,1.0759495,1.0582163,,35.03299,,2.0458651,,48.81309833,88
-4.000925182,1.0759495,1.0582163,,35.03299,,2.0356665,,48.814885,88
-4.000284455,1.0759495,1.0582163,,35.03299,,2.0256109,,48.816655,88
-4.000025636,1.0759495,1.0582163,,35.03299,,2.0153055,,48.818295,88
-4.000103727,1.0759495,1.0582163,,35.03299,,2.0052919,,48.81987833,88
-3.999473364,1.0759495,1.0582163,,35.03299,,2.0332479,,48.82155167,88
-4.000011818,1.0759495,1.0582163,,35.03299,,2.0213671,,48.82189667,88
-4.000506,1.0759495,1.0582163,,35.03299,,2.0108795,,48.82236333,88
-3.999878727,1.0759495,1.0582163,,35.03299,,2.0006189,,48.82304833,88
-1.706435455,1.0759495,1.0631905,,35.111191,,1.9995079,,48.90643833,88
-0.893686464,1.0759495,1.0651081,,35.240997,,1.9996071,,48.98991167,88
-0.520940264,1.0759495,1.0661455,,35.240997,,1.999568,,49.07325,88
-0.520940264,1.0759495,1.0661455,,35.284859,,1.999568,,49.07325167,88
-0.364920873,1.0759495,1.0668046,,35.284859,,1.9996786,,49.156585,88
-0.364920873,1.0759495,1.0668046,,35.328716,,1.9996786,,49.15658667,88
-0.290428509,1.0759495,1.067297,,35.338398,,1.999754,,49.23996,88
-0.246594173,1.0759495,1.0677056,,35.349518,,1.9998455,,49.32336,88
-0.218240564,1.0759495,1.0680581,,35.3465,,1.9995871,,49.40680333,88
-0.196197682,1.0759495,1.0683757,,35.339508,,2.0000181,,49.490235,88
-0.180637182,1.0759495,1.0686624,,35.281506,,1.9998894,,49.57360667,88
-0.166692736,1.0759495,1.0689287,,35.297733,,2.0002985,,49.657025,88
-0.156701691,1.0759495,1.0691766,,35.297733,,2.000123,,49.74046667,88
-0.156701691,1.0759495,1.0691766,,35.229549,,2.000123,,49.74046833,88
-0.147304536,1.0759495,1.0694089,,35.229549,,2.000246,,49.82386667,88
-0.147304536,1.0759495,1.0694089,,35.203831,,2.000246,,49.82386833,88
-0.139702018,1.0759495,1.0696272,,35.203831,,1.999815,,49.90722667,88
-0.139702018,1.0759495,1.0696272,,35.120876,,1.999815,,49.90722833,88
-0.133556882,1.0759495,1.069837,,35.120876,,1.9996376,,49.99065667,88
-0.133556882,1.0759495,1.069837,,35.057774,,1.9996376,,49.99065833,88
-0.127315518,1.0759495,1.070037,,34.983864,,1.9998541,,50.07413333,88
-0.120963182,1.0759495,1.0702214,,34.904869,,2.0001793,,50.15756667,88
-0.117332282,1.0759495,1.070407,,34.904869,,1.99965,,50.24090667,88
-0.117332282,1.0759495,1.070407,,34.770962,,1.99965,,50.24090833,88
-0.111678727,1.0759495,1.0705829,,34.735973,,2.0003157,,50.32426833,88
-0.1074869,1.0759495,1.0707501,,34.735973,,2.0001354,,50.40761833,88
-0.1074869,1.0759495,1.0707501,,34.667126,,2.0001354,,50.40762,88
-0.103443318,1.0759495,1.0709101,,34.534904,,2.0002699,,50.49106,88
-0.100285791,1.0759495,1.0710689,,34.534904,,2.0000973,,50.57443,88
-0.100285791,1.0759495,1.0710689,,34.423828,,2.0000973,,50.57443167,88
-0.097042427,1.0759495,1.0712194,,34.376896,,1.9998703,,50.65779833,88
-0.094004545,1.0759495,1.0713661,,34.376896,,2.0003033,,50.74122167,88
-0.094004545,1.0759495,1.0713661,,34.220558,,2.0003033,,50.74122333,88
-0.0921128,1.0759495,1.0715071,,34.195107,,1.9995995,,50.82463833,88
-0.088705583,1.0759495,1.071645,,34.018623,,1.999979,,50.908005,88
-0.086272846,1.0759495,1.0717771,,33.961452,,1.9996414,,50.99137667,88
-0.083120519,1.0759495,1.0719078,,33.961452,,2.0001144,,51.07474,88
-0.083120519,1.0759495,1.0719078,,33.912384,,2.0001144,,51.07474167,88
-0.081612847,1.0759495,1.0720348,,33.868595,,2.0000944,,51.158075,88
-0.07895383,1.0759495,1.0721561,,33.775532,,2.0002213,,51.241465,88
-0.076229789,1.0759495,1.072275,,33.61071,,2.0000973,,51.32483833,88
-0.075309926,1.0759495,1.0723913,,33.622028,,1.9997101,,51.40818833,88
-0.071907044,1.0759495,1.0725036,,33.529892,,2.0000257,,51.49162167,88
-0.070868405,1.0759495,1.0726124,,33.529892,,2.0001459,,51.574975,88
-0.070868405,1.0759495,1.0726124,,33.386208,,2.0001459,,51.57497667,88
-0.068120956,1.0759495,1.0727192,,33.386208,,2.0003033,,51.65846,88
-0.068120956,1.0759495,1.0727192,,33.346355,,2.0003033,,51.65846167,88
-0.067197626,1.0759495,1.0728234,,33.308228,,2.0000648,,51.74179667,88
-0.06567955,1.0759495,1.0729233,,33.308228,,1.9998655,,51.82522833,88
-0.06567955,1.0759495,1.0729233,,33.203884,,1.9998655,,51.82523,88
-0.064179681,1.0759495,1.0730233,,33.203884,,1.9997978,,51.90861333,88
-0.064179681,1.0759495,1.0730233,,33.096684,,1.9997978,,51.908615,88
-0.062511617,1.0759495,1.0731189,,33.096684,,2.0000553,,51.992015,88
-0.062511617,1.0759495,1.0731189,,32.99004,,2.0000553,,51.99201667,88
-0.060490695,1.0759495,1.0732131,,32.99004,,1.9999104,,52.07547167,88
-0.060490695,1.0759495,1.0732131,,32.999317,,1.9999104,,52.07547333,88
-0.059793645,1.0759495,1.0733044,,32.890137,,1.9998064,,52.158965,88
-0.05699071,1.0759495,1.0733938,,32.820679,,2.0003786,,52.242395,88
-0.05636562,1.0759495,1.0734801,,32.820679,,2.0000944,,52.32584167,88
-0.05636562,1.0759495,1.0734801,,32.76656,,2.0000944,,52.32584333,88
-0.054554505,1.0759495,1.0735651,,32.76656,,1.9998684,,52.409295,88
-0.054554505,1.0759495,1.0735651,,32.737476,,1.9998684,,52.40929667,88
-0.052959269,1.0759495,1.0736476,,32.669128,,2.0004082,,52.49277667,88
-0.05256306,1.0759495,1.0737275,,32.623142,,1.9996653,,52.57613833,88
-0.050236962,1.0759495,1.0738056,,32.511456,,1.9999294,,52.65956,88
-0.047697587,1.0759495,1.0738808,,32.474243,,2.00035,,52.74300833,88
-0.047876185,1.0759495,1.0739545,,32.474243,,1.9996729,,52.82642167,88
-0.047876185,1.0759495,1.0739545,,32.45842,,1.9996729,,52.82642333,88
-0.046615601,1.0759495,1.0740252,,32.45842,,1.9996109,,52.90977167,88
-0.046615601,1.0759495,1.0740252,,32.350697,,1.9996109,,52.90977333,88
-0.044770675,1.0759495,1.0740948,,32.350697,,2.0001631,,52.99310667,88
-0.044770675,1.0759495,1.0740948,,32.299568,,2.0001631,,52.99310833,88
-0.044064088,1.0759495,1.0741622,,32.282459,,1.9997568,,53.07655333,88
-0.041623549,1.0759495,1.0742275,,32.282459,,2.0001383,,53.16000167,88
-0.041623549,1.0759495,1.0742275,,32.272552,,2.0001383,,53.16000333,88
-0.040092468,1.0759495,1.0742902,,32.272552,,2.0002298,,53.243445,88
-0.040092468,1.0759495,1.0742902,,32.175835,,2.0002298,,53.24344667,88
-0.039463044,1.0759495,1.0743511,,32.175835,,1.9996805,,53.32684833,88
-0.039463044,1.0759495,1.0743511,,32.041996,,1.9996805,,53.32685,88
-0.038449547,1.0759495,1.0744102,,32.012081,,1.9996891,,53.41028,88
-0.035982999,1.0759495,1.0744669,,32.012081,,2.0001411,,53.493705,88
-0.035982999,1.0759495,1.0744669,,32.023106,,2.0001411,,53.49370667,88
-0.035649213,1.0759495,1.0745219,,31.944744,,1.9996605,,53.57716,88
-0.034412905,1.0759495,1.0745746,,31.875147,,1.9997025,,53.660635,88
-0.032523762,1.0759495,1.0746255,,31.805735,,1.9996815,,53.744085,88
-0.031472119,1.0759495,1.0746744,,31.754356,,1.999918,,53.82751167,88
-0.03024188,1.0759495,1.0747215,,31.695961,,1.9999132,,53.91092667,88
-0.028714266,1.0759495,1.0747668,,31.641527,,2.0001268,,53.99435833,88
-0.027685165,1.0759495,1.0748103,,31.552849,,2.0001564,,54.07773167,88
-0.027897575,1.0759495,1.0748527,,31.60775,,1.9996033,,54.16114667,88
-0.025442296,1.0759495,1.0748934,,31.551239,,2.0003386,,54.24463,88
-0.025296645,1.0759495,1.0749328,,31.551239,,1.9995909,,54.32805,88
-0.025296645,1.0759495,1.0749328,,31.480795,,1.9995909,,54.32805167,88
-0.025020946,1.0759495,1.0749464,,31.461596,,2.0003223,,54.35680167,88
-0.025020946,1.0759495,1.0749464,,31.461596,,2.0018902,,54.35790667,88
-0.025020946,1.0759495,1.0749464,,31.461596,,2.0119123,,54.36699833,88
0,1.0759495,1.0749464,,31.461596,,2.019618,,54.37460333,88
0,0,0,-0.000309521,31.461596,29.17948127,2.0209236,0,0,89
0.215857245,2.80E-06,0,-0.000274358,31.461596,29.17944292,2.0331059,0,0.002525,89
0.359738091,2.80E-06,0,-0.000240834,31.461596,29.17941318,2.0452976,-0.000559093,0.003045,89
0.503792327,2.80E-06,0,-0.000208775,31.461596,29.17939112,2.0609827,-0.004745407,0.003378333,89
0.6477538,2.80E-06,0,-0.000178005,31.461596,29.17937584,2.079999,-0.010749871,0.003848333,89
0.755553682,2.80E-06,0,-0.000148352,31.461596,29.17936641,2.0960865,-0.015658896,0.004151667,89
0.827846527,2.80E-06,0,-0.000119639,31.461596,29.17936192,2.1078176,-0.021487604,0.004351667,89
0.935698455,2.80E-06,0,-9.17E-05,31.461596,29.17936145,2.126647,-0.027682339,0.004711667,89
1.007668727,2.80E-06,0,-6.43E-05,31.461596,29.17936409,2.1397753,-0.033877074,0.004873333,89
1.079706727,2.80E-06,0,-3.74E-05,31.461596,29.17936893,2.1537504,-0.039761201,0.00518,89
1.151495818,2.80E-06,0,-1.07E-05,31.461596,29.17937505,2.168107,-0.044725645,0.005343333,89
1.259935545,2.80E-06,0,1.59E-05,31.461596,29.17938154,2.1906309,-0.048770406,0.005646667,89
1.367826455,2.80E-06,0,4.26E-05,31.461596,29.17938747,2.2141342,-0.051895483,0.005978333,89
1.439450909,2.80E-06,0,6.96E-05,31.461596,29.17939193,2.2301664,-0.054100876,0.006178333,89
1.547040909,2.80E-06,0,9.71E-05,31.461596,29.17939402,2.2548523,-0.055386586,0.006473333,89
1.654944818,2.80E-06,0,0.000125185,31.461596,29.17939281,2.280302,-0.055752612,0.006806667,89
1.763642909,2.80E-06,0,0.000154075,31.461596,29.17938738,2.3060427,-0.055752612,0.00714,89
1.835297636,2.80E-06,0,0.000183943,31.461596,29.17937683,2.3235645,-0.055752612,0.007391667,89
1.943241455,2.80E-06,0,0.000214945,31.461596,29.17936061,2.3499994,-0.055752612,0.007726667,89
2.015264727,2.80E-06,0,0.000247078,31.461596,29.1793418,2.367692,-0.055752612,0.00786,89
2.123740818,2.80E-06,0,0.000280249,31.461596,29.17932555,2.3943844,-0.055752612,0.008218333,89
2.195582818,2.80E-06,0,0.00031436,31.461596,29.17931706,2.4119549,-0.055752612,0.008418333,89
2.266176364,2.80E-06,0,0.000349316,31.461596,29.17932148,2.4295473,-0.055752612,0.008686667,89
2.375241182,2.80E-06,0,0.000385021,31.461596,29.179344,2.4551373,-0.055752612,0.008968333,89
2.447564364,2.80E-06,0,0.000421379,31.461596,29.1793898,2.4719391,-0.055752612,0.009193333,89
2.555759636,2.80E-06,0,0.00045831,31.461596,29.17946077,2.4958191,-0.055752612,0.0095,89
2.664008545,2.80E-06,0,0.000495829,31.461596,29.17954087,2.5181723,-0.055752612,0.009825,89
2.770354545,2.80E-06,0,0.00053398,31.461596,29.17960793,2.5387726,-0.055752612,0.01013,89
2.879639545,2.80E-06,0,0.000572808,31.461596,29.17963978,2.5572615,-0.055752612,0.01046,89
2.951500636,2.80E-06,0,0.000612357,31.461596,29.17961423,2.5686789,-0.055752612,0.010633333,89
3.060017455,2.80E-06,0,0.000652674,31.461596,29.17950912,2.5842094,-0.055752612,0.010965,89
3.202667273,2.80E-06,0,0.000693802,31.461596,29.17930227,2.6025124,-0.055752612,0.011431667,89
3.311557727,2.80E-06,0,0.000735778,31.461596,29.17898947,2.6146517,-0.055752612,0.01173,89
3.455735091,2.80E-06,0,0.000778601,31.461596,29.17864337,2.6291533,-0.055752612,0.01218,89
3.563786455,2.80E-06,0,0.000822259,31.461596,29.17835721,2.6434031,-0.055958985,0.012671667,89
3.564043,2.80E-06,0,0.000866741,31.461596,29.17822419,2.6539803,-0.057412032,0.013471667,89
3.599869091,2.80E-06,0,0.000912035,31.461596,29.17833753,2.6649599,-0.060111753,0.014471667,89
3.600459545,2.80E-06,0,0.000958132,31.461596,29.17879045,2.6754055,-0.064058147,0.016246667,89
3.60015,0.000705742,0,0.001005018,31.461596,29.17967604,2.685545,-0.069251215,0.018696667,89
3.600176909,0.000705742,0,0.001052692,31.461596,29.18104312,2.6957979,-0.075690957,0.021776667,89
3.600130091,0.000705742,0,0.00110117,31.416281,29.18283163,2.7059021,-0.083377372,0.025178333,89
3.600047727,0.000705742,0,0.001150472,31.416281,29.18496508,2.7162066,-0.090665174,0.02891,89
3.600803727,0.000705742,0,0.001200618,31.416281,29.187367,2.7267275,-0.095781201,0.032863333,89
3.599285636,0.00194163,0,0.001251629,31.416281,29.18996089,2.7368021,-0.098519081,0.036778333,89
3.599832727,0.00194163,0,0.001303523,31.416281,29.19267026,2.7469273,-0.097838512,0.041005,89
3.600185545,0.00194163,0,0.001356322,31.416281,29.19541864,2.7569351,-0.093739496,0.045303333,89
3.600178636,0.00194163,0,0.001410042,31.416281,29.1981298,2.7669573,-0.086222031,0.049685,89
3.599883,0.003142786,0,0.001464694,31.416281,29.20072774,2.7770796,-0.075286118,0.054418333,89
3.600479455,0.003142786,0,0.001520291,31.416281,29.20313652,2.7871294,-0.062651642,0.059285,89
3.600103182,0.003142786,0,0.001576846,31.416281,29.20528017,2.7974215,-0.048770492,0.064528333,89
3.600060727,0.004163324,0,0.001634371,31.416281,29.20708271,2.8075953,-0.035287955,0.069948333,89
3.599922909,0.004163324,0,0.001692877,31.40123,29.20846819,2.8180523,-0.023977193,0.07565,89
3.600138727,0.004163324,0,0.00175238,31.40123,29.2093746,2.8281298,-0.014838206,0.081498333,89
3.599984455,0.005346116,0,0.001812909,31.40123,29.20984581,2.8383284,-0.007870993,0.087685,89
3.600014818,0.005346116,0,0.001874501,31.40123,29.20997426,2.8485241,-0.003075554,0.094151667,89
3.599878636,0.006198796,0,0.001937192,31.40123,29.20985263,2.8586311,-0.002415578,0.100886667,89
3.599828364,0.006198796,0,0.002001021,31.40123,29.20957358,2.8687057,-0.006029398,0.107833333,89
3.599995727,0.006198796,0,0.002066023,31.40123,29.2092298,2.8788033,-0.012197128,0.115195,89
3.600242818,0.007631569,0,0.002132235,31.357847,29.20891396,2.8891487,-0.02046688,0.123033333,89
3.599978364,0.007631569,0,0.00219969,31.357847,29.20870294,2.8994179,-0.030838653,0.131166667,89
3.599837,0.008747514,0,0.002268396,31.357847,29.20859651,2.9094658,-0.043312447,0.139461667,89
3.600029545,0.008747514,0,0.002338355,31.357847,29.20857101,2.9196358,-0.057401644,0.14826,89
3.599016909,0.009839587,0,0.002409569,31.357847,29.20860277,2.9299135,-0.071490841,0.157406667,89
3.600327727,0.009839587,0,0.002482039,31.357847,29.2086681,2.9400501,-0.085580038,0.166886667,89
3.600327727,0.009839587,0,0.002555767,31.37207,29.20874334,2.9400501,-0.097705547,0.166888333,89
3.600176909,0.011207983,0,0.002630754,31.37207,29.20880487,2.9501324,-0.107729035,0.176653333,89
3.600109273,0.011869712,0,0.002707026,31.37207,29.2088386,2.9601383,-0.115650501,0.18684,89
3.599222364,0.011869712,0,0.002784653,31.37207,29.20884985,2.9702282,-0.121469947,0.197478333,89
3.599974909,0.013297061,0,0.002863715,31.37207,29.20884636,2.9802513,-0.125066982,0.208226667,89
3.599544909,0.014042483,0,0.002944287,31.34388,29.20883581,2.9904766,-0.126345253,0.219961667,89
3.600079818,0.014042483,0,0.003026449,31.34388,29.20882594,3.0005045,-0.12579138,0.231955,89
3.600026,0.015695231,0,0.003110276,31.34388,29.20882445,3.0106859,-0.125020764,0.244531667,89
3.599973182,0.01653045,0,0.003195841,31.34388,29.20883851,3.0207062,-0.124033406,0.25761,89
3.600458636,0.017431242,0,0.003283085,31.34388,29.20886536,3.0307169,-0.122829305,0.27108,89
3.600458636,0.017431242,0,0.003371842,31.374163,29.20889373,3.0307169,-0.121408463,0.271081667,89
3.600072818,0.018377574,0,0.00346194,31.374163,29.20891201,3.0407372,-0.119960803,0.285171667,89
3.600143091,0.018377574,0,0.003553208,31.374163,29.20890863,3.0509291,-0.118513142,0.299916667,89
3.601156545,0.020350585,0,0.003645475,31.374163,29.208872,3.0610504,-0.117185871,0.315456667,89
3.601156545,0.020350585,0,0.00373857,31.289438,29.20879054,3.0610504,-0.116075342,0.315458333,89
3.600091909,0.021438319,0,0.00383237,31.289438,29.20865879,3.0711241,-0.115181556,0.331616667,89
3.600079818,0.022534925,0,0.003927029,31.289438,29.20850694,3.0812674,-0.114504511,0.348478333,89
3.599922,0.023716768,0,0.004022802,31.289762,29.20837803,3.0913734,-0.114116823,0.366305,89
3.599688818,0.024929347,0,0.004119944,31.289762,29.20831512,3.101552,-0.114367284,0.384513333,89
3.60017,0.026209757,0,0.004218709,31.289762,29.20836127,3.1117649,-0.115255895,0.40428,89
3.60017,0.026209757,0,0.004319353,31.248268,29.20855954,3.1117649,-0.116592731,0.404281667,89
3.600097091,0.027540332,0,0.00442213,31.248268,29.20895293,3.1218042,-0.118350974,0.42428,89
3.600210727,0.028936578,0,0.00452717,31.248268,29.2095638,3.1318083,-0.120530625,0.445176667,89
3.600160455,0.030385427,0,0.004634305,31.246361,29.21036479,3.14182,-0.123131683,0.467308333,89
3.600104909,0.031901013,0,0.004743324,31.246361,29.21132118,3.1518898,-0.124840836,0.490108333,89
3.600361545,0.033453364,0,0.004854014,31.246361,29.21239826,3.1619854,-0.12424108,0.51391,89
3.600361545,0.033453364,0,0.004966162,31.201971,29.2135613,3.1619854,-0.1212598,0.513911667,89
3.599989636,0.035067271,0,0.005079558,31.201971,29.2147756,3.1720533,-0.115548203,0.539365,89
3.600181273,0.036894705,0,0.005193996,31.206137,29.21600645,3.1820717,-0.107106288,0.565811667,89
3.599755545,0.038710605,0,0.005309496,31.206137,29.21721982,3.1921844,-0.095934056,0.593445,89
3.599755545,0.038710605,0,0.005426309,31.172823,29.21838234,3.1921844,-0.082031507,0.593446667,89
3.600117909,0.040628228,0,0.005544696,31.172823,29.21946069,3.2022171,-0.069434868,0.622493333,89
3.600045091,0.042641081,0,0.00566492,31.150726,29.22042153,3.2122831,-0.059251917,0.652808333,89
3.599882091,0.044755626,0,0.005787242,31.150726,29.22123153,3.2222939,-0.052795965,0.684791667,89
3.599277,0.04696339,0,0.005911925,31.150726,29.22185737,3.2323608,-0.051484018,0.718288333,89
3.599277,0.04696339,0,0.006039201,31.141737,29.2222715,3.2323608,-0.055316076,0.71829,89
3.600101455,0.049262855,0,0.006169072,31.141737,29.22249119,3.2424049,-0.064292139,0.753353333,89
3.600101455,0.049262855,0,0.006301432,31.144953,29.22255472,3.2424049,-0.077907999,0.753355,89
3.600100636,0.051694416,0,0.006436175,31.144953,29.22250047,3.2524471,-0.092596671,0.79037,89
3.600100636,0.051694416,0,0.006573194,31.11371,29.22236684,3.2524471,-0.108358156,0.790371667,89
3.599505,0.054219123,0,0.006712381,31.108725,29.22219222,3.2624607,-0.121156225,0.828786667,89
3.600004364,0.056947973,0,0.006853632,31.108725,29.22201497,3.2724619,-0.129883102,0.869611667,89
3.599891636,0.059832603,0,0.00699684,31.108725,29.2218665,3.282548,-0.134538786,0.91328,89
3.599891636,0.059832603,0,0.007141904,31.017879,29.22175883,3.282548,-0.135123277,0.913281667,89
3.599842273,0.062816806,0,0.007288724,31.045433,29.22170067,3.2925739,-0.132222569,0.959126667,89
3.600058091,0.066025153,0,0.0074372,31.045433,29.2217007,3.3027401,-0.126621246,1.007788333,89
3.600058091,0.066025153,0,0.007587231,31.073635,29.22176763,3.3027401,-0.118823519,1.00779,89
3.600082364,0.069667578,0,0.007738716,31.001055,29.22191017,3.3127594,-0.11239637,1.062496667,89
3.599959273,0.073847771,0,0.007891561,30.974751,29.22213674,3.3228092,-0.107339801,1.125833333,89
3.599931545,0.079292297,0,0.008045848,30.974751,29.22244702,3.3328247,-0.10365381,1.20842,89
3.599931545,0.079292297,0,0.008201874,30.980848,29.22283015,3.3328247,-0.101338399,1.208421667,89
3.599702636,0.084781639,0,0.008359949,30.980848,29.22327459,3.3402061,-0.10038885,1.291773333,89
3.599702636,0.084781639,0,0.008520383,30.969795,29.22376884,3.3402061,-0.100803716,1.291775,89
3.599983545,0.090296954,0,0.008683487,30.965961,29.22430137,3.3457613,-0.101997002,1.375265,89
3.600363273,0.095806755,0,0.00884957,30.946705,29.22486066,3.3503904,-0.103184123,1.4587,89
3.599872545,0.10129263,0,0.009018905,30.948637,29.22543427,3.3540726,-0.104365078,1.542075,89
3.600163,0.10681568,0,0.009191464,30.96406,29.22600212,3.3574343,-0.105539868,1.625503333,89
3.599547455,0.11234684,0,0.009367069,30.947855,29.22654032,3.3608007,-0.106725611,1.708995,89
3.599544909,0.11785308,0,0.00954554,30.932768,29.22702497,3.3639746,-0.108208709,1.792423333,89
3.600007818,0.12330034,0,0.009726697,30.932768,29.22743217,3.3671217,-0.109989162,1.875838333,89
3.600007818,0.12330034,0,0.009910361,30.922832,29.22773801,3.3671217,-0.112071686,1.87584,89
3.599770273,0.12883112,0,0.010096352,30.922832,29.22791859,3.3701448,-0.114457729,1.959188333,89
3.599770273,0.12883112,0,0.010284588,30.983286,29.22796514,3.3701448,-0.117147293,1.95919,89
3.599965364,0.13435932,0,0.010475311,31.009562,29.22791993,3.3732634,-0.120140377,2.042633333,89
3.599846545,0.13985078,0,0.010668832,31.015665,29.22783606,3.3762445,-0.123379718,2.126085,89
3.600012182,0.14538711,0,0.010865463,31.015665,29.22776659,3.3792095,-0.126754972,2.209526667,89
3.600012182,0.14538711,0,0.011065516,31.077192,29.2277646,3.3792095,-0.130249019,2.209528333,89
3.600023455,0.15089665,0,0.011269301,31.077364,29.22788316,3.3818855,-0.13357546,2.293008333,89
3.600190727,0.15638612,0,0.011477127,31.083288,29.22817453,3.3848572,-0.136734293,2.376503333,89
3.599985273,0.16187921,0,0.011689046,31.035666,29.22864436,3.387599,-0.139725519,2.459931667,89
3.600130909,0.1673872,0,0.011904731,31.088274,29.2292277,3.3902607,-0.142549137,2.543308333,89
3.600084091,0.17290944,0,0.012123823,31.111662,29.2298537,3.3930225,-0.145016961,2.626778333,89
3.599861364,0.1783938,0,0.012345959,31.111662,29.23045149,3.3954811,-0.147040778,2.710168333,89
3.599861364,0.1783938,0,0.012570782,31.109566,29.23095023,3.3954811,-0.148677853,2.71017,89
3.599568273,0.18389356,0,0.012797929,31.153011,29.23127905,3.3981638,-0.150038529,2.793646667,89
